cellosaurus:CVCL_CZ99	OVCA429/T40	1
cellosaurus:CVCL_CZ98	OVCA429/TxT50	1
cellosaurus:CVCL_7041	GIST48	1
cellosaurus:CVCL_3082	NUGC-4	2
cellosaurus:CVCL_4995	HX/62	1
cellosaurus:CVCL_8878	HEY A8	1
cellosaurus:CVCL_1672	RVH-421	1
cellosaurus:CVCL_0153	B-CPAP	1
cellosaurus:CVCL_0007	U-937	2
cellosaurus:CVCL_1775	TUR	1
cellosaurus:CVCL_2891	EBC-1	2
cellosaurus:CVCL_0234	Caki-1	13
cellosaurus:CVCL_0556	T98G	2
cellosaurus:CVCL_1139	COR-L23	5
cellosaurus:CVCL_2007	COR-L23/CPR	1
cellosaurus:CVCL_1110	CAL-51	10
cellosaurus:CVCL_4717	PK-1	1
cellosaurus:CVCL_5146	KLM-1	1
cellosaurus:CVCL_1324	Karpas-299	2
cellosaurus:CVCL_D853	MM96L	1
cellosaurus:CVCL_0317	HT-1080	47
cellosaurus:CVCL_8870	FLYA13	1
cellosaurus:CVCL_0069	SK-MEL-2	12
cellosaurus:CVCL_8200	GLC-1	1
cellosaurus:CVCL_0388	LAMA-84	1
cellosaurus:CVCL_3112	OVMIU	1
cellosaurus:CVCL_1913	Peer	2
cellosaurus:CVCL_6027	SK-MEL-23	1
cellosaurus:CVCL_1556	NCI-H322	6
cellosaurus:CVCL_1557	NCI-H322M	9
cellosaurus:CVCL_6948	SF188	2
cellosaurus:CVCL_0014	RPMI-8226	18
cellosaurus:CVCL_1862	COLO 677	1
cellosaurus:CVCL_1996	COLO 775	1
cellosaurus:CVCL_1222	GA-10	4
cellosaurus:CVCL_1395	M14	11
cellosaurus:CVCL_0417	MDA-MB-435	11
cellosaurus:CVCL_0622	MDA-MB-435S	4
cellosaurus:CVCL_1910	MDA-N	6
cellosaurus:CVCL_A670	SHIN-3	1
cellosaurus:CVCL_1629	OVCAR-8	16
cellosaurus:CVCL_1452	NCI-ADR-RES	8
cellosaurus:CVCL_1765	TE-6	1
cellosaurus:CVCL_1987	COLO 201	3
cellosaurus:CVCL_0363	JEG-3	2
